time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,train/explained_variance,train/learning_rate,train/clip_fraction,train/n_updates,train/loss,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/approx_kl,eval/mean_reward,eval/mean_ep_length
137,283,38912,38.49,35.40015755,19,0.5981886684894562,0.0003,0.106298828125,180,1.6585074663162231,6.940385887026787,-1.5358325701206923,-0.019305956753669307,0.2,0.0102242315,,
,,40000,,,,0.627836138010025,0.0003,0.101123046875,190,2.2739570140838623,7.114828180521727,-1.5279727749526502,-0.017792951727460603,0.2,0.00912991,40.19375,37.2
137,298,40960,38.83,35.663309559999995,20,,,,,,,,,,,,
137,312,43008,37.75,36.813281929999995,21,0.6152989864349365,0.0003,0.105859375,200,3.293562889099121,8.736060024797917,-1.5111560340970756,-0.018794455802708398,0.2,0.011406925,,
137,326,45056,37.95,38.91457894,22,0.7012481689453125,0.0003,0.177587890625,210,1.6841225624084473,5.870805077254772,-1.502422734349966,-0.027599847786768807,0.2,0.014513605,,
136,344,47104,37.8,39.77215693,23,0.5739308297634125,0.0003,0.14013671875,220,1.8940105438232422,6.816546986252069,-1.4399569652974606,-0.02309619271036354,0.2,0.013310667,,
138,355,49152,37.77,39.150196949999994,24,0.7015475928783417,0.0003,0.143115234375,230,1.1036763191223145,4.128860157728195,-1.3999808833003045,-0.023839713796041904,0.2,0.013955722,,
,,50000,,,,0.6651754081249237,0.0003,0.15595703125,240,1.4454928636550903,4.855023370310664,-1.365421310439706,-0.026556490146322175,0.2,0.013330736,38.469155883789064,40.2
137,372,51200,38.17,38.59441521000001,25,,,,,,,,,,,,
137,387,53248,38.38,39.40413544,26,0.714564323425293,0.0003,0.11748046875,250,1.5607130527496338,5.6172926720231775,-1.3363284308463335,-0.021602469215577003,0.2,0.010689318,,
136,405,55296,38.19,39.68918789,27,0.6498322188854218,0.0003,0.120751953125,260,1.577043890953064,6.031535364687443,-1.287153261527419,-0.021704295283416285,0.2,0.011633601,,
136,419,57344,38.22,41.06749032,28,0.7321887612342834,0.0003,0.148291015625,270,1.9688513278961182,4.557408122345805,-1.3228490673005582,-0.027356082695769147,0.2,0.014612828,,
137,430,59392,37.77,41.79871198,29,0.7463827729225159,0.0003,0.12734375,280,1.1789406538009644,3.9541618309915068,-1.3284135736525058,-0.024447493559273427,0.2,0.011685735,,
,,60000,,,,0.6678194999694824,0.0003,0.1380859375,290,1.5540896654129028,5.851508186012507,-1.3209391817450524,-0.022598085190111306,0.2,0.0124988165,40.50677642822266,40.8
138,444,61440,38.26,41.3866424,30,,,,,,,,,,,,
138,459,63488,40.0,41.65184568000001,31,0.7022532224655151,0.0003,0.158251953125,300,1.1150165796279907,4.216273341327906,-1.3217796441167593,-0.02213771708557033,0.2,0.014329433,,
138,473,65536,39.66,41.957853410000006,32,0.739162802696228,0.0003,0.1662109375,310,0.6658201217651367,3.0838356904685496,-1.31965052485466,-0.024076214774686376,0.2,0.017645057,,
138,487,67584,37.65,42.60477673999999,33,0.7442631125450134,0.0003,0.16884765625,320,1.220566987991333,4.024243826046586,-1.3073886685073375,-0.021967971534468233,0.2,0.015002815,,
138,504,69632,37.8,43.225009879999995,34,0.7225261330604553,0.0003,0.14775390625,330,1.4209415912628174,3.974193513020873,-1.2739253289997579,-0.023094110572128557,0.2,0.01492244,,
,,70000,,,,0.7612463235855103,0.0003,0.15703125,340,1.1532946825027466,3.573240888863802,-1.3249102149158716,-0.02529138078680262,0.2,0.014819932,45.622527313232425,34.2
138,519,71680,38.77,43.31795607,35,,,,,,,,,,,,
137,536,73728,38.8,42.76461527000001,36,0.7546014487743378,0.0003,0.16904296875,350,1.5014430284500122,3.8253363125026225,-1.327823530882597,-0.02608338926365832,0.2,0.014907823,,
137,553,75776,39.21,43.0535089,37,0.6523520350456238,0.0003,0.14228515625,360,1.6198846101760864,4.049688037857413,-1.275924388691783,-0.024763234560668933,0.2,0.0146946665,,
137,567,77824,37.14,42.6372417,38,0.7804330587387085,0.0003,0.166162109375,370,0.6220426559448242,2.8765864070504903,-1.2429652187973261,-0.023075518627592828,0.2,0.014001149,,
137,581,79872,37.32,43.45304664000001,39,0.7391497492790222,0.0003,0.16640625,380,0.7904458045959473,3.761699250712991,-1.2275317702442408,-0.023496552556753158,0.2,0.016076205,,
,,80000,,,,0.7636712342500687,0.0003,0.159912109375,390,0.8348696827888489,3.5138005703687667,-1.203158214315772,-0.021757789951516317,0.2,0.013631981,46.33921585083008,35.4
137,596,81920,36.19,44.56839809,40,,,,,,,,,,,,
137,610,83968,36.15,44.34884542999999,41,0.7750581204891205,0.0003,0.1736328125,400,1.3195219039916992,3.505735022202134,-1.2142264604568482,-0.02566359954071231,0.2,0.015286416,,
137,625,86016,37.26,44.54104477999999,42,0.7590053379535675,0.0003,0.15498046875,410,1.103041410446167,3.847004082426429,-1.2203598629683257,-0.02475029455090407,0.2,0.015998691,,
137,639,88064,36.96,44.10499863999999,43,0.8164975196123123,0.0003,0.20947265625,420,1.4927785396575928,2.071566747687757,-1.218698136880994,-0.027077149896649645,0.2,0.01883097,,
,,90000,,,,0.7733072936534882,0.0003,0.16748046875,430,0.673088550567627,2.9005539627745747,-1.2161735855042934,-0.025773959449725225,0.2,0.016342254,43.915025329589845,31.8
138,651,90112,36.94,45.32249726999999,44,,,,,,,,,,,,
139,662,92160,37.54,45.64806051000001,45,0.792887732386589,0.0003,0.16982421875,440,0.667419970035553,2.8842702275142074,-1.1768769845366478,-0.024543278763303533,0.2,0.015028237,,
139,676,94208,37.89,45.43690289999999,46,0.8085783571004868,0.0003,0.164208984375,450,0.41199469566345215,1.9031763000413775,-1.1660584930330515,-0.021854150845319963,0.2,0.016787112,,
139,690,96256,39.3,44.81916291999999,47,0.8252419382333755,0.0003,0.127490234375,460,0.688698947429657,2.7214007284492254,-1.1739104468375445,-0.020556182708241978,0.2,0.013774672,,
140,701,98304,37.86,45.44953340000001,48,0.7016200721263885,0.0003,0.153955078125,470,0.7534773349761963,3.2227837929502128,-1.1572359453886747,-0.022372635346255266,0.2,0.017111756,,
,,100000,,,,0.8245974481105804,0.0003,0.1654296875,480,0.8211711645126343,2.3116785982623695,-1.100723726861179,-0.024413111100147943,0.2,0.017315043,45.984520721435544,39.0
140,712,100352,37.3,45.724061869999986,49,,,,,,,,,,,,
140,726,102400,37.57,45.92903881,50,0.810707613825798,0.0003,0.16591796875,490,0.7442581653594971,2.425468716956675,-1.0995636612176896,-0.023825639899587258,0.2,0.016104128,,
140,742,104448,36.51,45.237539420000004,51,0.8041581958532333,0.0003,0.153369140625,500,1.4465590715408325,2.661822083964944,-1.082871105708182,-0.022255604442034383,0.2,0.016870098,,
140,760,106496,36.42,45.79176692,52,0.811096265912056,0.0003,0.145849609375,510,0.9748559594154358,3.1196604698896406,-1.0720866745337845,-0.02076249665406067,0.2,0.013580825,,
140,774,108544,37.32,46.62205827999999,53,0.7996954470872879,0.0003,0.1150390625,520,0.5222352743148804,3.0295710660517217,-1.0314724421128632,-0.018507295682502443,0.2,0.012654953,,
,,110000,,,,0.7916234880685806,0.0003,0.136474609375,530,0.7882729768753052,2.454625797830522,-1.0285532299429179,-0.022348209071788007,0.2,0.014027048,45.679247283935545,38.4
140,789,110592,37.69,45.843366069999995,54,,,,,,,,,,,,
140,802,112640,37.39,46.229918180000006,55,0.8053266704082489,0.0003,0.163330078125,540,0.9221665859222412,2.9264948733150957,-1.0172958271577954,-0.018920129079197066,0.2,0.01694316,,
139,820,114688,37.5,45.80281043000001,56,0.7933504283428192,0.0003,0.1603515625,550,0.5798356533050537,2.459085219912231,-0.9818307353183627,-0.01854409100342309,0.2,0.017764106,,
139,838,116736,37.53,46.45794462,57,0.8030874282121658,0.0003,0.163525390625,560,0.6984025835990906,2.2469036446884276,-0.9956365449354052,-0.022784538958512714,0.2,0.017827759,,
